tag,block,framework,model_short,status,started_at,finished_at,returncode,result_json,command
audit_trl_qwen3-8b_G16_medium_s456,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.139585+00:00,2026-06-14T16:09:59.218157+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_medium_s456.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_medium_s456 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 456 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_medium_s456.json"
audit_trl_qwen3-8b_G2_easy_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.211953+00:00,2026-06-14T16:09:59.287398+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_easy_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G2_easy_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_easy_s789.json"
audit_trl_qwen3-8b_G2_medium_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.216567+00:00,2026-06-14T16:09:59.290512+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G2_medium_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_medium_s789.json"
audit_trl_qwen3-8b_G4_easy_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.218186+00:00,2026-06-14T16:09:59.293075+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_easy_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G4_easy_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_easy_s789.json"
audit_trl_qwen3-8b_G2_hard_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.218040+00:00,2026-06-14T16:09:59.294309+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G2_hard_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_hard_s789.json"
audit_trl_qwen3-8b_G4_medium_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.287489+00:00,2026-06-14T16:09:59.358422+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G4_medium_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_medium_s789.json"
audit_trl_qwen3-8b_G4_hard_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.290552+00:00,2026-06-14T16:09:59.364667+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G4_hard_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_hard_s789.json"
audit_trl_qwen3-8b_G8_medium_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.294417+00:00,2026-06-14T16:09:59.364727+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G8_medium_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_medium_s789.json"
audit_trl_qwen3-8b_G8_easy_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.293141+00:00,2026-06-14T16:09:59.366996+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_easy_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G8_easy_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_easy_s789.json"
audit_trl_qwen3-8b_G8_hard_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.358556+00:00,2026-06-14T16:09:59.434311+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G8_hard_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_hard_s789.json"
audit_trl_qwen3-8b_G16_medium_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.364741+00:00,2026-06-14T16:09:59.439905+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_medium_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_medium_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_medium_s789.json"
audit_trl_qwen3-8b_G16_hard_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.367144+00:00,2026-06-14T16:09:59.440447+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_hard_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_hard_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_hard_s789.json"
audit_trl_qwen3-8b_G16_easy_s789,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.364708+00:00,2026-06-14T16:09:59.442398+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_easy_s789.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_easy_s789 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 789 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_easy_s789.json"
audit_trl_qwen3-8b_G2_easy_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.434398+00:00,2026-06-14T16:09:59.508956+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G2_easy_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_easy_s1024.json"
audit_trl_qwen3-8b_G2_medium_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.439948+00:00,2026-06-14T16:09:59.514968+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G2_medium_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_medium_s1024.json"
audit_trl_qwen3-8b_G4_easy_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.442520+00:00,2026-06-14T16:09:59.516208+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G4_easy_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_easy_s1024.json"
audit_trl_qwen3-8b_G2_hard_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.440462+00:00,2026-06-14T16:09:59.516337+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G2_hard_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G2_hard_s1024.json"
audit_trl_qwen3-8b_G4_medium_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.509058+00:00,2026-06-14T16:09:59.584382+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G4_medium_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_medium_s1024.json"
audit_trl_qwen3-8b_G8_medium_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.516350+00:00,2026-06-14T16:09:59.589554+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G8_medium_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_medium_s1024.json"
audit_trl_qwen3-8b_G8_easy_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.516305+00:00,2026-06-14T16:09:59.590652+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G8_easy_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_easy_s1024.json"
audit_trl_qwen3-8b_G4_hard_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.515023+00:00,2026-06-14T16:09:59.592867+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G4_hard_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G4_hard_s1024.json"
audit_trl_qwen3-8b_G8_hard_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.584461+00:00,2026-06-14T16:09:59.662733+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G8_hard_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G8_hard_s1024.json"
audit_trl_qwen3-8b_G16_easy_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.589603+00:00,2026-06-14T16:09:59.664119+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_easy_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_easy_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_easy_s1024.json"
audit_trl_qwen3-8b_G16_medium_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.590776+00:00,2026-06-14T16:09:59.666109+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_medium_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_medium_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_medium_s1024.json"
audit_trl_qwen3-8b_G16_hard_s1024,audit,TRL,qwen3-8b,failed,2026-06-14T16:09:59.592926+00:00,2026-06-14T16:09:59.667612+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_hard_s1024.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-8b_G16_hard_s1024 --model ""Qwen/Qwen3-8B"" --task gsm8k --loss importance_sampling --seed 1024 --group-size 16 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-8b_G16_hard_s1024.json"
audit_trl_qwen3-32b_G2_easy_s42,audit,TRL,qwen3-32b,failed,2026-06-14T16:09:59.662811+00:00,2026-06-14T16:09:59.741289+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G2_easy_s42 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_easy_s42.json"
audit_trl_qwen3-32b_G2_hard_s42,audit,TRL,qwen3-32b,failed,2026-06-14T16:09:59.666171+00:00,2026-06-14T16:09:59.742795+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_hard_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G2_hard_s42 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty hard --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_hard_s42.json"
audit_trl_qwen3-32b_G4_easy_s42,audit,TRL,qwen3-32b,failed,2026-06-14T16:09:59.667688+00:00,2026-06-14T16:09:59.743978+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_easy_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G4_easy_s42 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 4 --lr 1e-05 --steps 30 --rank 32 --difficulty easy --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G4_easy_s42.json"
audit_trl_qwen3-32b_G2_medium_s42,audit,TRL,qwen3-32b,failed,2026-06-14T16:09:59.664237+00:00,2026-06-14T16:09:59.745087+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G2_medium_s42 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 2 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G2_medium_s42.json"
audit_trl_qwen3-32b_G8_medium_s42,audit,TRL,qwen3-32b,failed,2026-06-14T16:09:59.745207+00:00,2026-06-14T16:09:59.816554+00:00,2,/Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_medium_s42.json,"python3 /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/cell_runner.py --tag audit_trl_qwen3-32b_G8_medium_s42 --model ""Qwen/Qwen3-32B"" --task gsm8k --loss importance_sampling --seed 42 --group-size 8 --lr 1e-05 --steps 30 --rank 32 --difficulty medium --clip-low 0.2 --clip-high 0.2 --importance-level token --dynamic-sampling false --out /Users/arvind/Developer/tinker-rl-lab/experiments/tinker-runs/results/audit_trl_qwen3-32b_G8_medium_s42.json"
