# Per-prompt Iso-G sizing on tinker_gsm8k (Qwen3-8B).
# Restricts to prompts with p_x in (0.05, 0.95) for finite G sizing.
# For each (problem, seed, Y_target): smallest G s.t. yield(p_x, G) >= target,
# under both the iid baseline and the empirical anti-herding-corrected base.
# G_iid=-1 or G_emp=-1 means unreachable within G_MAX=32.
# Source: scripts/zvf_iter46_isog.py
source	seed	problem_id	p_x	delta_div	Y_target	G_iid	G_emp	dG
tinker_gsm8k	456	177	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	177	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	179	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	179	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	179	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	179	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	179	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	180	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	180	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	180	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	180	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	180	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	181	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	181	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	181	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	181	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	181	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	182	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	182	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	182	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	182	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	182	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	183	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	183	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	183	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	183	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	183	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	184	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	184	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	184	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	184	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	184	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	185	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	185	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	185	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	185	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	185	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	187	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	187	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	187	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	187	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	187	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	188	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	188	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	188	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	188	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	188	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	189	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	189	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	189	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	189	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	189	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	190	0.5000	0.0078	0.50	2	2	0
tinker_gsm8k	456	190	0.5000	0.0078	0.70	3	3	0
tinker_gsm8k	456	190	0.5000	0.0078	0.80	4	4	0
tinker_gsm8k	456	190	0.5000	0.0078	0.90	5	5	0
tinker_gsm8k	456	190	0.5000	0.0078	0.95	6	6	0
tinker_gsm8k	456	191	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	191	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	191	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	191	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	191	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	192	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	192	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	192	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	192	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	192	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	193	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	193	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	193	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	193	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	193	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	194	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	194	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	194	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	194	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	194	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	195	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	195	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	195	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	195	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	195	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	196	0.8750	0.3436	0.50	6	2	4
tinker_gsm8k	456	196	0.8750	0.3436	0.70	10	4	6
tinker_gsm8k	456	196	0.8750	0.3436	0.80	13	5	8
tinker_gsm8k	456	196	0.8750	0.3436	0.90	18	7	11
tinker_gsm8k	456	196	0.8750	0.3436	0.95	23	7	16
tinker_gsm8k	456	197	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	197	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	197	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	197	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	197	0.7500	0.1001	0.95	11	7	4
tinker_gsm8k	456	198	0.6250	0.0237	0.50	3	3	0
tinker_gsm8k	456	198	0.6250	0.0237	0.70	3	3	0
tinker_gsm8k	456	198	0.6250	0.0237	0.80	4	4	0
tinker_gsm8k	456	198	0.6250	0.0237	0.90	6	5	1
tinker_gsm8k	456	198	0.6250	0.0237	0.95	7	6	1
tinker_gsm8k	456	199	0.7500	0.1001	0.50	3	3	0
tinker_gsm8k	456	199	0.7500	0.1001	0.70	5	4	1
tinker_gsm8k	456	199	0.7500	0.1001	0.80	6	5	1
tinker_gsm8k	456	199	0.7500	0.1001	0.90	9	6	3
tinker_gsm8k	456	199	0.7500	0.1001	0.95	11	7	4
