seed	rate_pct	fset	tau_vmean	tier	cost_llm_per_call	n_test	n_pos	n_xgb_pos	n_lift	n_waste	n_llm_only	value_rate	esc_prec	esc_cost_per_lift	esc_value	breakeven
20260712	0.1	20raw+minmax	2.5	mid_tier	0.005	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+minmax	2.5	frontier_gpt4	0.03	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+minmax	3.0	cheap_heuristic	0.0001	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+minmax	3.0	small_open	0.0006	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+minmax	3.0	iter120_default	0.001	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+minmax	3.0	mid_tier	0.005	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+minmax	3.0	frontier_gpt4	0.03	9866	10	6	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	0.0	cheap_heuristic	0.0001	9866	10	7	3	4929	4932	1.0	0.0006082725060827251	0.16440000000000002	150.0	True
20260712	0.1	20raw+stat	0.0	small_open	0.0006	9866	10	7	3	4929	4932	1.0	0.0006082725060827251	0.9863999999999998	150.0	True
20260712	0.1	20raw+stat	0.0	iter120_default	0.001	9866	10	7	3	4929	4932	1.0	0.0006082725060827251	1.6440000000000001	150.0	True
20260712	0.1	20raw+stat	0.0	mid_tier	0.005	9866	10	7	3	4929	4932	1.0	0.0006082725060827251	8.22	150.0	True
20260712	0.1	20raw+stat	0.0	frontier_gpt4	0.03	9866	10	7	3	4929	4932	1.0	0.0006082725060827251	49.32	150.0	True
20260712	0.1	20raw+stat	0.5	cheap_heuristic	0.0001	9866	10	7	1	1613	1614	0.3333333333333333	0.0006195786864931846	0.16140000000000002	50.0	True
20260712	0.1	20raw+stat	0.5	small_open	0.0006	9866	10	7	1	1613	1614	0.3333333333333333	0.0006195786864931846	0.9683999999999999	50.0	True
20260712	0.1	20raw+stat	0.5	iter120_default	0.001	9866	10	7	1	1613	1614	0.3333333333333333	0.0006195786864931846	1.614	50.0	True
20260712	0.1	20raw+stat	0.5	mid_tier	0.005	9866	10	7	1	1613	1614	0.3333333333333333	0.0006195786864931846	8.07	50.0	True
20260712	0.1	20raw+stat	0.5	frontier_gpt4	0.03	9866	10	7	1	1613	1614	0.3333333333333333	0.0006195786864931846	48.42	50.0	True
20260712	0.1	20raw+stat	1.0	cheap_heuristic	0.0001	9866	10	7	0	297	297	0.0	0.0	0.0297	0.0	True
20260712	0.1	20raw+stat	1.0	small_open	0.0006	9866	10	7	0	297	297	0.0	0.0	0.1782	0.0	True
20260712	0.1	20raw+stat	1.0	iter120_default	0.001	9866	10	7	0	297	297	0.0	0.0	0.297	0.0	True
20260712	0.1	20raw+stat	1.0	mid_tier	0.005	9866	10	7	0	297	297	0.0	0.0	1.485	0.0	True
20260712	0.1	20raw+stat	1.0	frontier_gpt4	0.03	9866	10	7	0	297	297	0.0	0.0	8.91	0.0	True
20260712	0.1	20raw+stat	1.5	cheap_heuristic	0.0001	9866	10	7	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260712	0.1	20raw+stat	1.5	small_open	0.0006	9866	10	7	0	24	24	0.0	0.0	0.0144	0.0	True
20260712	0.1	20raw+stat	1.5	iter120_default	0.001	9866	10	7	0	24	24	0.0	0.0	0.024	0.0	True
20260712	0.1	20raw+stat	1.5	mid_tier	0.005	9866	10	7	0	24	24	0.0	0.0	0.12	0.0	True
20260712	0.1	20raw+stat	1.5	frontier_gpt4	0.03	9866	10	7	0	24	24	0.0	0.0	0.72	0.0	True
20260712	0.1	20raw+stat	2.0	cheap_heuristic	0.0001	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.0	small_open	0.0006	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.0	iter120_default	0.001	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.0	mid_tier	0.005	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.0	frontier_gpt4	0.03	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.5	cheap_heuristic	0.0001	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.5	small_open	0.0006	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.5	iter120_default	0.001	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.5	mid_tier	0.005	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	2.5	frontier_gpt4	0.03	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	3.0	cheap_heuristic	0.0001	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	3.0	small_open	0.0006	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	3.0	iter120_default	0.001	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	3.0	mid_tier	0.005	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.1	20raw+stat	3.0	frontier_gpt4	0.03	9866	10	7	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	0.0	cheap_heuristic	0.0001	9861	5	1	3	4921	4924	0.75	0.0006092607636068237	0.16413333333333333	150.0	True
20260712	0.05	24full	0.0	small_open	0.0006	9861	5	1	3	4921	4924	0.75	0.0006092607636068237	0.9847999999999999	150.0	True
20260712	0.05	24full	0.0	iter120_default	0.001	9861	5	1	3	4921	4924	0.75	0.0006092607636068237	1.6413333333333335	150.0	True
20260712	0.05	24full	0.0	mid_tier	0.005	9861	5	1	3	4921	4924	0.75	0.0006092607636068237	8.206666666666667	150.0	True
20260712	0.05	24full	0.0	frontier_gpt4	0.03	9861	5	1	3	4921	4924	0.75	0.0006092607636068237	49.24	150.0	True
20260712	0.05	24full	0.5	cheap_heuristic	0.0001	9861	5	1	2	1613	1615	0.5	0.001238390092879257	0.08075	100.0	True
20260712	0.05	24full	0.5	small_open	0.0006	9861	5	1	2	1613	1615	0.5	0.001238390092879257	0.48449999999999993	100.0	True
20260712	0.05	24full	0.5	iter120_default	0.001	9861	5	1	2	1613	1615	0.5	0.001238390092879257	0.8075	100.0	True
20260712	0.05	24full	0.5	mid_tier	0.005	9861	5	1	2	1613	1615	0.5	0.001238390092879257	4.0375	100.0	True
20260712	0.05	24full	0.5	frontier_gpt4	0.03	9861	5	1	2	1613	1615	0.5	0.001238390092879257	24.224999999999998	100.0	True
20260712	0.05	24full	1.0	cheap_heuristic	0.0001	9861	5	1	1	296	297	0.25	0.003367003367003367	0.0297	50.0	True
20260712	0.05	24full	1.0	small_open	0.0006	9861	5	1	1	296	297	0.25	0.003367003367003367	0.1782	50.0	True
20260712	0.05	24full	1.0	iter120_default	0.001	9861	5	1	1	296	297	0.25	0.003367003367003367	0.297	50.0	True
20260712	0.05	24full	1.0	mid_tier	0.005	9861	5	1	1	296	297	0.25	0.003367003367003367	1.485	50.0	True
20260712	0.05	24full	1.0	frontier_gpt4	0.03	9861	5	1	1	296	297	0.25	0.003367003367003367	8.91	50.0	True
20260712	0.05	24full	1.5	cheap_heuristic	0.0001	9861	5	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260712	0.05	24full	1.5	small_open	0.0006	9861	5	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260712	0.05	24full	1.5	iter120_default	0.001	9861	5	1	0	24	24	0.0	0.0	0.024	0.0	True
20260712	0.05	24full	1.5	mid_tier	0.005	9861	5	1	0	24	24	0.0	0.0	0.12	0.0	True
20260712	0.05	24full	1.5	frontier_gpt4	0.03	9861	5	1	0	24	24	0.0	0.0	0.72	0.0	True
20260712	0.05	24full	2.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.5	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.5	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.5	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.5	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	2.5	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	3.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	3.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	3.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	3.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	24full	3.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	0.0	cheap_heuristic	0.0001	9861	5	1	3	4928	4931	0.75	0.0006083958629081322	0.1643666666666667	150.0	True
20260712	0.05	20raw	0.0	small_open	0.0006	9861	5	1	3	4928	4931	0.75	0.0006083958629081322	0.9861999999999999	150.0	True
20260712	0.05	20raw	0.0	iter120_default	0.001	9861	5	1	3	4928	4931	0.75	0.0006083958629081322	1.6436666666666666	150.0	True
20260712	0.05	20raw	0.0	mid_tier	0.005	9861	5	1	3	4928	4931	0.75	0.0006083958629081322	8.218333333333334	150.0	True
20260712	0.05	20raw	0.0	frontier_gpt4	0.03	9861	5	1	3	4928	4931	0.75	0.0006083958629081322	49.31	150.0	True
20260712	0.05	20raw	0.5	cheap_heuristic	0.0001	9861	5	1	2	1602	1604	0.5	0.0012468827930174563	0.08020000000000001	100.0	True
20260712	0.05	20raw	0.5	small_open	0.0006	9861	5	1	2	1602	1604	0.5	0.0012468827930174563	0.48119999999999996	100.0	True
20260712	0.05	20raw	0.5	iter120_default	0.001	9861	5	1	2	1602	1604	0.5	0.0012468827930174563	0.802	100.0	True
20260712	0.05	20raw	0.5	mid_tier	0.005	9861	5	1	2	1602	1604	0.5	0.0012468827930174563	4.01	100.0	True
20260712	0.05	20raw	0.5	frontier_gpt4	0.03	9861	5	1	2	1602	1604	0.5	0.0012468827930174563	24.06	100.0	True
20260712	0.05	20raw	1.0	cheap_heuristic	0.0001	9861	5	1	1	295	296	0.25	0.0033783783783783786	0.0296	50.0	True
20260712	0.05	20raw	1.0	small_open	0.0006	9861	5	1	1	295	296	0.25	0.0033783783783783786	0.17759999999999998	50.0	True
20260712	0.05	20raw	1.0	iter120_default	0.001	9861	5	1	1	295	296	0.25	0.0033783783783783786	0.296	50.0	True
20260712	0.05	20raw	1.0	mid_tier	0.005	9861	5	1	1	295	296	0.25	0.0033783783783783786	1.48	50.0	True
20260712	0.05	20raw	1.0	frontier_gpt4	0.03	9861	5	1	1	295	296	0.25	0.0033783783783783786	8.879999999999999	50.0	True
20260712	0.05	20raw	1.5	cheap_heuristic	0.0001	9861	5	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260712	0.05	20raw	1.5	small_open	0.0006	9861	5	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260712	0.05	20raw	1.5	iter120_default	0.001	9861	5	1	0	24	24	0.0	0.0	0.024	0.0	True
20260712	0.05	20raw	1.5	mid_tier	0.005	9861	5	1	0	24	24	0.0	0.0	0.12	0.0	True
20260712	0.05	20raw	1.5	frontier_gpt4	0.03	9861	5	1	0	24	24	0.0	0.0	0.72	0.0	True
20260712	0.05	20raw	2.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.5	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.5	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.5	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.5	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	2.5	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	3.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	3.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	3.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	3.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw	3.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	0.0	cheap_heuristic	0.0001	9861	5	1	3	4938	4941	0.75	0.0006071645415907711	0.1647	150.0	True
20260712	0.05	20raw+minmax	0.0	small_open	0.0006	9861	5	1	3	4938	4941	0.75	0.0006071645415907711	0.9882	150.0	True
20260712	0.05	20raw+minmax	0.0	iter120_default	0.001	9861	5	1	3	4938	4941	0.75	0.0006071645415907711	1.647	150.0	True
20260712	0.05	20raw+minmax	0.0	mid_tier	0.005	9861	5	1	3	4938	4941	0.75	0.0006071645415907711	8.235000000000001	150.0	True
20260712	0.05	20raw+minmax	0.0	frontier_gpt4	0.03	9861	5	1	3	4938	4941	0.75	0.0006071645415907711	49.41	150.0	True
20260712	0.05	20raw+minmax	0.5	cheap_heuristic	0.0001	9861	5	1	2	1610	1612	0.5	0.0012406947890818859	0.0806	100.0	True
20260712	0.05	20raw+minmax	0.5	small_open	0.0006	9861	5	1	2	1610	1612	0.5	0.0012406947890818859	0.4836	100.0	True
20260712	0.05	20raw+minmax	0.5	iter120_default	0.001	9861	5	1	2	1610	1612	0.5	0.0012406947890818859	0.806	100.0	True
20260712	0.05	20raw+minmax	0.5	mid_tier	0.005	9861	5	1	2	1610	1612	0.5	0.0012406947890818859	4.03	100.0	True
20260712	0.05	20raw+minmax	0.5	frontier_gpt4	0.03	9861	5	1	2	1610	1612	0.5	0.0012406947890818859	24.18	100.0	True
20260712	0.05	20raw+minmax	1.0	cheap_heuristic	0.0001	9861	5	1	1	296	297	0.25	0.003367003367003367	0.0297	50.0	True
20260712	0.05	20raw+minmax	1.0	small_open	0.0006	9861	5	1	1	296	297	0.25	0.003367003367003367	0.1782	50.0	True
20260712	0.05	20raw+minmax	1.0	iter120_default	0.001	9861	5	1	1	296	297	0.25	0.003367003367003367	0.297	50.0	True
20260712	0.05	20raw+minmax	1.0	mid_tier	0.005	9861	5	1	1	296	297	0.25	0.003367003367003367	1.485	50.0	True
20260712	0.05	20raw+minmax	1.0	frontier_gpt4	0.03	9861	5	1	1	296	297	0.25	0.003367003367003367	8.91	50.0	True
20260712	0.05	20raw+minmax	1.5	cheap_heuristic	0.0001	9861	5	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260712	0.05	20raw+minmax	1.5	small_open	0.0006	9861	5	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260712	0.05	20raw+minmax	1.5	iter120_default	0.001	9861	5	1	0	24	24	0.0	0.0	0.024	0.0	True
20260712	0.05	20raw+minmax	1.5	mid_tier	0.005	9861	5	1	0	24	24	0.0	0.0	0.12	0.0	True
20260712	0.05	20raw+minmax	1.5	frontier_gpt4	0.03	9861	5	1	0	24	24	0.0	0.0	0.72	0.0	True
20260712	0.05	20raw+minmax	2.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.5	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.5	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.5	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.5	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	2.5	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	3.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	3.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	3.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	3.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+minmax	3.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	0.0	cheap_heuristic	0.0001	9861	5	1	3	4927	4930	0.75	0.0006085192697768763	0.16433333333333336	150.0	True
20260712	0.05	20raw+stat	0.0	small_open	0.0006	9861	5	1	3	4927	4930	0.75	0.0006085192697768763	0.9859999999999999	150.0	True
20260712	0.05	20raw+stat	0.0	iter120_default	0.001	9861	5	1	3	4927	4930	0.75	0.0006085192697768763	1.6433333333333333	150.0	True
20260712	0.05	20raw+stat	0.0	mid_tier	0.005	9861	5	1	3	4927	4930	0.75	0.0006085192697768763	8.216666666666667	150.0	True
20260712	0.05	20raw+stat	0.0	frontier_gpt4	0.03	9861	5	1	3	4927	4930	0.75	0.0006085192697768763	49.300000000000004	150.0	True
20260712	0.05	20raw+stat	0.5	cheap_heuristic	0.0001	9861	5	1	2	1613	1615	0.5	0.001238390092879257	0.08075	100.0	True
20260712	0.05	20raw+stat	0.5	small_open	0.0006	9861	5	1	2	1613	1615	0.5	0.001238390092879257	0.48449999999999993	100.0	True
20260712	0.05	20raw+stat	0.5	iter120_default	0.001	9861	5	1	2	1613	1615	0.5	0.001238390092879257	0.8075	100.0	True
20260712	0.05	20raw+stat	0.5	mid_tier	0.005	9861	5	1	2	1613	1615	0.5	0.001238390092879257	4.0375	100.0	True
20260712	0.05	20raw+stat	0.5	frontier_gpt4	0.03	9861	5	1	2	1613	1615	0.5	0.001238390092879257	24.224999999999998	100.0	True
20260712	0.05	20raw+stat	1.0	cheap_heuristic	0.0001	9861	5	1	1	297	298	0.25	0.003355704697986577	0.0298	50.0	True
20260712	0.05	20raw+stat	1.0	small_open	0.0006	9861	5	1	1	297	298	0.25	0.003355704697986577	0.1788	50.0	True
20260712	0.05	20raw+stat	1.0	iter120_default	0.001	9861	5	1	1	297	298	0.25	0.003355704697986577	0.298	50.0	True
20260712	0.05	20raw+stat	1.0	mid_tier	0.005	9861	5	1	1	297	298	0.25	0.003355704697986577	1.49	50.0	True
20260712	0.05	20raw+stat	1.0	frontier_gpt4	0.03	9861	5	1	1	297	298	0.25	0.003355704697986577	8.94	50.0	True
20260712	0.05	20raw+stat	1.5	cheap_heuristic	0.0001	9861	5	1	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260712	0.05	20raw+stat	1.5	small_open	0.0006	9861	5	1	0	24	24	0.0	0.0	0.0144	0.0	True
20260712	0.05	20raw+stat	1.5	iter120_default	0.001	9861	5	1	0	24	24	0.0	0.0	0.024	0.0	True
20260712	0.05	20raw+stat	1.5	mid_tier	0.005	9861	5	1	0	24	24	0.0	0.0	0.12	0.0	True
20260712	0.05	20raw+stat	1.5	frontier_gpt4	0.03	9861	5	1	0	24	24	0.0	0.0	0.72	0.0	True
20260712	0.05	20raw+stat	2.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.5	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.5	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.5	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.5	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	2.5	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	3.0	cheap_heuristic	0.0001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	3.0	small_open	0.0006	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	3.0	iter120_default	0.001	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	3.0	mid_tier	0.005	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260712	0.05	20raw+stat	3.0	frontier_gpt4	0.03	9861	5	1	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	0.0	cheap_heuristic	0.0001	10000	144	54	48	4954	5002	0.5333333333333333	0.009596161535385846	0.010420833333333332	2400.0	True
20260714	1.44	24full	0.0	small_open	0.0006	10000	144	54	48	4954	5002	0.5333333333333333	0.009596161535385846	0.062525	2400.0	True
20260714	1.44	24full	0.0	iter120_default	0.001	10000	144	54	48	4954	5002	0.5333333333333333	0.009596161535385846	0.10420833333333333	2400.0	True
20260714	1.44	24full	0.0	mid_tier	0.005	10000	144	54	48	4954	5002	0.5333333333333333	0.009596161535385846	0.5210416666666667	2400.0	True
20260714	1.44	24full	0.0	frontier_gpt4	0.03	10000	144	54	48	4954	5002	0.5333333333333333	0.009596161535385846	3.12625	2400.0	True
20260714	1.44	24full	0.5	cheap_heuristic	0.0001	10000	144	54	14	1619	1633	0.15555555555555556	0.008573178199632579	0.011664285714285714	700.0	True
20260714	1.44	24full	0.5	small_open	0.0006	10000	144	54	14	1619	1633	0.15555555555555556	0.008573178199632579	0.06998571428571428	700.0	True
20260714	1.44	24full	0.5	iter120_default	0.001	10000	144	54	14	1619	1633	0.15555555555555556	0.008573178199632579	0.11664285714285715	700.0	True
20260714	1.44	24full	0.5	mid_tier	0.005	10000	144	54	14	1619	1633	0.15555555555555556	0.008573178199632579	0.5832142857142858	700.0	True
20260714	1.44	24full	0.5	frontier_gpt4	0.03	10000	144	54	14	1619	1633	0.15555555555555556	0.008573178199632579	3.499285714285714	700.0	True
20260714	1.44	24full	1.0	cheap_heuristic	0.0001	10000	144	54	3	297	300	0.03333333333333333	0.01	0.01	150.0	True
20260714	1.44	24full	1.0	small_open	0.0006	10000	144	54	3	297	300	0.03333333333333333	0.01	0.06	150.0	True
20260714	1.44	24full	1.0	iter120_default	0.001	10000	144	54	3	297	300	0.03333333333333333	0.01	0.09999999999999999	150.0	True
20260714	1.44	24full	1.0	mid_tier	0.005	10000	144	54	3	297	300	0.03333333333333333	0.01	0.5	150.0	True
20260714	1.44	24full	1.0	frontier_gpt4	0.03	10000	144	54	3	297	300	0.03333333333333333	0.01	3.0	150.0	True
20260714	1.44	24full	1.5	cheap_heuristic	0.0001	10000	144	54	0	24	24	0.0	0.0	0.0024000000000000002	0.0	True
20260714	1.44	24full	1.5	small_open	0.0006	10000	144	54	0	24	24	0.0	0.0	0.0144	0.0	True
20260714	1.44	24full	1.5	iter120_default	0.001	10000	144	54	0	24	24	0.0	0.0	0.024	0.0	True
20260714	1.44	24full	1.5	mid_tier	0.005	10000	144	54	0	24	24	0.0	0.0	0.12	0.0	True
20260714	1.44	24full	1.5	frontier_gpt4	0.03	10000	144	54	0	24	24	0.0	0.0	0.72	0.0	True
20260714	1.44	24full	2.0	cheap_heuristic	0.0001	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.0	small_open	0.0006	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.0	iter120_default	0.001	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.0	mid_tier	0.005	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.0	frontier_gpt4	0.03	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.5	cheap_heuristic	0.0001	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.5	small_open	0.0006	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.5	iter120_default	0.001	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.5	mid_tier	0.005	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	2.5	frontier_gpt4	0.03	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	3.0	cheap_heuristic	0.0001	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	3.0	small_open	0.0006	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	3.0	iter120_default	0.001	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	3.0	mid_tier	0.005	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
20260714	1.44	24full	3.0	frontier_gpt4	0.03	10000	144	54	0	0	0	0.0	0.0	0.0	0.0	True
