method	step	prompt	k	p_hat	regime	zvf_step	is_sat_band	g_baseline	g_zvf70	g_dual	g_hybrid	zvf_baseline	zvf_zvf70	zvf_dual	zvf_hybrid
areal	4	11	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	12	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	13	4	0.5	mid	0.5	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	4	14	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	4	15	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	5	0	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	1	0	0.0	saturated	0.75	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	5	2	7	0.875	boundary	0.75	False	8	16	4	16	0.3436	0.1181	0.5864	0.1181
areal	5	3	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	4	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	5	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	6	0	0.0	saturated	0.75	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	5	7	3	0.375	mid	0.75	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
areal	5	8	7	0.875	boundary	0.75	False	8	16	4	16	0.3436	0.1181	0.5864	0.1181
areal	5	9	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	10	3	0.375	mid	0.75	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
areal	5	11	0	0.0	saturated	0.75	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	5	12	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	13	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	14	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	5	15	0	0.0	saturated	0.75	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	6	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	1	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	6	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	3	1	0.125	boundary	0.6875	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	6	4	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	6	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	6	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	9	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	10	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	6	11	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	6	13	0	0.0	saturated	0.6875	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	6	14	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	6	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	7	0	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	1	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	2	0	0.0	saturated	0.875	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	7	3	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	4	0	0.0	saturated	0.875	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	7	5	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	6	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	7	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	8	1	0.125	boundary	0.875	False	8	16	16	16	0.3436	0.1181	0.1181	0.1181
areal	7	9	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	10	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	11	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	12	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	13	7	0.875	boundary	0.875	False	8	16	4	16	0.3436	0.1181	0.5864	0.1181
areal	7	14	8	1.0	saturated	0.875	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	7	15	0	0.0	saturated	0.875	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	8	0	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	1	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	2	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	3	3	0.375	mid	0.625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	8	4	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	5	7	0.875	boundary	0.625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	8	6	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	7	3	0.375	mid	0.625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	8	8	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	9	1	0.125	boundary	0.625	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	8	10	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	11	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	8	12	0	0.0	saturated	0.625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	8	13	4	0.5	mid	0.625	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	8	14	6	0.75	mid	0.625	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	8	15	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	3	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	9	4	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	5	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	9	6	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	8	2	0.25	mid	0.6875	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	9	9	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	10	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	11	3	0.375	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	9	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	9	14	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	9	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	4	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	10	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	6	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	10	7	3	0.375	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	10	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	9	1	0.125	boundary	0.6875	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	10	10	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	11	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	10	14	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	10	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	0	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	1	1	0.125	boundary	0.5	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	11	2	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	3	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	11	4	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	5	6	0.75	mid	0.5	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	11	6	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	7	3	0.375	mid	0.5	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	11	8	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	9	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	11	10	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	11	11	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	11	12	2	0.25	mid	0.5	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	11	13	0	0.0	saturated	0.5	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	11	14	5	0.625	mid	0.5	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	11	15	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	12	0	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	1	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	2	5	0.625	mid	0.8125	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
areal	12	3	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	4	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	5	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	6	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	7	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	8	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	9	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	10	5	0.625	mid	0.8125	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
areal	12	11	3	0.375	mid	0.8125	False	8	16	16	16	0.0237	0.0005	0.0005	0.0005
areal	12	12	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	13	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	14	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	12	15	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	13	0	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	1	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	2	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	3	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	4	3	0.375	mid	0.5625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	13	5	6	0.75	mid	0.5625	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	13	6	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	7	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	8	2	0.25	mid	0.5625	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	13	9	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	13	10	5	0.625	mid	0.5625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	13	11	5	0.625	mid	0.5625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	13	12	5	0.625	mid	0.5625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	13	13	2	0.25	mid	0.5625	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	13	14	0	0.0	saturated	0.5625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	13	15	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	0	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	14	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	4	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	6	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	9	4	0.5	mid	0.6875	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	14	10	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	11	6	0.75	mid	0.6875	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	14	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	14	13	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	14	14	2	0.25	mid	0.6875	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	14	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	1	1	0.125	boundary	0.6875	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	15	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	4	0	0.0	saturated	0.6875	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	15	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	6	5	0.625	mid	0.6875	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	15	7	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	15	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	9	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	10	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	15	11	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	15	12	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	14	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	15	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	0	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	1	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	2	0	0.0	saturated	0.625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	16	3	0	0.0	saturated	0.625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	16	4	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	5	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	6	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	7	7	0.875	boundary	0.625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	16	8	2	0.25	mid	0.625	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	16	9	6	0.75	mid	0.625	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	16	10	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	11	7	0.875	boundary	0.625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	16	12	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	16	13	7	0.875	boundary	0.625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	16	14	3	0.375	mid	0.625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	16	15	8	1.0	saturated	0.625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	0	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	17	1	6	0.75	mid	0.5	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	17	2	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	3	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	4	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	5	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	6	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	7	5	0.625	mid	0.5	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	17	8	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	17	9	0	0.0	saturated	0.5	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	17	10	5	0.625	mid	0.5	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	17	11	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	12	8	1.0	saturated	0.5	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	17	13	4	0.5	mid	0.5	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	17	14	4	0.5	mid	0.5	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	17	15	7	0.875	boundary	0.5	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	18	0	7	0.875	boundary	0.5625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	18	1	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	18	2	7	0.875	boundary	0.5625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	18	3	4	0.5	mid	0.5625	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	18	4	5	0.625	mid	0.5625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	18	5	0	0.0	saturated	0.5625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	18	6	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	18	7	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	18	8	0	0.0	saturated	0.5625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	18	9	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	18	10	5	0.625	mid	0.5625	False	8	8	16	8	0.0237	0.0237	0.0005	0.0237
areal	18	11	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	18	12	7	0.875	boundary	0.5625	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	18	13	2	0.25	mid	0.5625	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	18	14	0	0.0	saturated	0.5625	False	8	8	16	8	1.0	1.0	1.0	1.0
areal	18	15	8	1.0	saturated	0.5625	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	19	0	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	1	6	0.75	mid	0.75	False	8	16	8	16	0.1001	0.01	0.1001	0.01
areal	19	2	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	3	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	4	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	5	2	0.25	mid	0.75	False	8	16	16	16	0.1001	0.01	0.01	0.01
areal	19	6	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	7	0	0.0	saturated	0.75	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	19	8	4	0.5	mid	0.75	False	8	16	16	16	0.0078	0.0	0.0	0.0
areal	19	9	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	10	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	11	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	12	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	19	13	4	0.5	mid	0.75	False	8	16	16	16	0.0078	0.0	0.0	0.0
areal	19	14	0	0.0	saturated	0.75	False	8	16	16	16	1.0	1.0	1.0	1.0
areal	19	15	8	1.0	saturated	0.75	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	20	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	2	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	4	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	6	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	7	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	8	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	9	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	10	4	0.5	mid	0.6875	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	20	11	4	0.5	mid	0.6875	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	20	12	4	0.5	mid	0.6875	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	20	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	20	14	6	0.75	mid	0.6875	False	8	8	8	8	0.1001	0.1001	0.1001	0.1001
areal	20	15	2	0.25	mid	0.6875	False	8	8	16	8	0.1001	0.1001	0.01	0.1001
areal	21	0	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	1	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	2	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	21	3	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	4	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	5	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	6	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	7	1	0.125	boundary	0.6875	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	21	8	7	0.875	boundary	0.6875	False	8	8	4	8	0.3436	0.3436	0.5864	0.3436
areal	21	9	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	10	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	11	1	0.125	boundary	0.6875	False	8	8	16	8	0.3436	0.3436	0.1181	0.3436
areal	21	12	4	0.5	mid	0.6875	False	8	8	16	8	0.0078	0.0078	0.0	0.0078
areal	21	13	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	14	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	21	15	8	1.0	saturated	0.6875	False	8	8	2	8	1.0	1.0	1.0	1.0
areal	22	0	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	22	1	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	22	2	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	22	3	7	0.875	boundary	0.8125	False	8	16	4	16	0.3436	0.1181	0.5864	0.1181
areal	22	4	4	0.5	mid	0.8125	False	8	16	16	16	0.0078	0.0	0.0	0.0
areal	22	5	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	22	6	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	22	7	8	1.0	saturated	0.8125	False	8	16	2	16	1.0	1.0	1.0	1.0
areal	22	8	1	0.125	boundary	0.8125	False	8	16	16	16	0.3436	0.1181	0.1181	0.1181
