seed	rate_pct	fset	tau	clf	n_test	n_pos	n_xgb_missed_pos	n_lift	n_waste	n_llm_only	value_rate	esc_prec
20260710	0.5	20raw+minmax	0.15	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.2	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.3	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.4	vmean_only	9906	50	29	29	9679	9708	1.0	0.0029872270292542235
20260710	0.5	20raw+minmax	0.5	vmean_only	9906	50	29	18	4633	4651	0.6206896551724138	0.0038701354547409157
20260710	0.5	20raw+minmax	0.6	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.7	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.8	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+minmax	0.9	vmean_only	9906	50	29	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.05	joint_vstat	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.1	joint_vstat	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.15	joint_vstat	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.2	joint_vstat	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.3	joint_vstat	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.4	joint_vstat	9906	50	27	27	9672	9699	1.0	0.0027837921435199505
20260710	0.5	20raw+stat	0.5	joint_vstat	9906	50	27	17	4922	4939	0.6296296296296297	0.003441992306134845
20260710	0.5	20raw+stat	0.6	joint_vstat	9906	50	27	0	2	2	0.0	0.0
20260710	0.5	20raw+stat	0.7	joint_vstat	9906	50	27	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.8	joint_vstat	9906	50	27	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.9	joint_vstat	9906	50	27	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.05	vmean_only	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.1	vmean_only	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.15	vmean_only	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.2	vmean_only	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.3	vmean_only	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.4	vmean_only	9906	50	27	27	9681	9708	1.0	0.002781211372064277
20260710	0.5	20raw+stat	0.5	vmean_only	9906	50	27	15	4627	4642	0.5555555555555556	0.003231365790607497
20260710	0.5	20raw+stat	0.6	vmean_only	9906	50	27	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.7	vmean_only	9906	50	27	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.8	vmean_only	9906	50	27	0	0	0	0.0	0.0
20260710	0.5	20raw+stat	0.9	vmean_only	9906	50	27	0	0	0	0.0	0.0
20260710	0.1	24full	0.05	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.1	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.15	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.2	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.3	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.4	joint_vstat	9866	10	9	9	9651	9660	1.0	0.0009316770186335404
20260710	0.1	24full	0.5	joint_vstat	9866	10	9	4	4928	4932	0.4444444444444444	0.0008110300081103001
20260710	0.1	24full	0.6	joint_vstat	9866	10	9	0	2	2	0.0	0.0
20260710	0.1	24full	0.7	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	24full	0.8	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	24full	0.9	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	24full	0.05	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.1	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.15	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.2	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.3	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.4	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	24full	0.5	vmean_only	9866	10	9	4	4619	4623	0.4444444444444444	0.0008652390222799049
20260710	0.1	24full	0.6	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	24full	0.7	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	24full	0.8	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	24full	0.9	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.05	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.1	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.15	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.2	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.3	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.4	joint_vstat	9866	10	9	9	9651	9660	1.0	0.0009316770186335404
20260710	0.1	20raw	0.5	joint_vstat	9866	10	9	4	4917	4921	0.4444444444444444	0.000812842918106076
20260710	0.1	20raw	0.6	joint_vstat	9866	10	9	0	2	2	0.0	0.0
20260710	0.1	20raw	0.7	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.8	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.9	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.05	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.1	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.15	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.2	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.3	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.4	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw	0.5	vmean_only	9866	10	9	4	4613	4617	0.4444444444444444	0.0008663634394628547
20260710	0.1	20raw	0.6	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.7	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.8	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw	0.9	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.05	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.1	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.15	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.2	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.3	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.4	joint_vstat	9866	10	9	9	9651	9660	1.0	0.0009316770186335404
20260710	0.1	20raw+minmax	0.5	joint_vstat	9866	10	9	4	4930	4934	0.4444444444444444	0.0008107012565869477
20260710	0.1	20raw+minmax	0.6	joint_vstat	9866	10	9	0	2	2	0.0	0.0
20260710	0.1	20raw+minmax	0.7	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.8	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.9	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.05	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.1	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.15	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.2	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.3	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.4	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+minmax	0.5	vmean_only	9866	10	9	4	4624	4628	0.4444444444444444	0.000864304235090752
20260710	0.1	20raw+minmax	0.6	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.7	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.8	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+minmax	0.9	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.05	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.1	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.15	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.2	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.3	joint_vstat	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.4	joint_vstat	9866	10	9	9	9651	9660	1.0	0.0009316770186335404
20260710	0.1	20raw+stat	0.5	joint_vstat	9866	10	9	4	4913	4917	0.4444444444444444	0.0008135041692088672
20260710	0.1	20raw+stat	0.6	joint_vstat	9866	10	9	0	2	2	0.0	0.0
20260710	0.1	20raw+stat	0.7	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.8	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.9	joint_vstat	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.05	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.1	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.15	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.2	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.3	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.4	vmean_only	9866	10	9	9	9660	9669	1.0	0.000930809804529941
20260710	0.1	20raw+stat	0.5	vmean_only	9866	10	9	4	4613	4617	0.4444444444444444	0.0008663634394628547
20260710	0.1	20raw+stat	0.6	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.7	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.8	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.1	20raw+stat	0.9	vmean_only	9866	10	9	0	0	0	0.0	0.0
20260710	0.05	24full	0.05	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.1	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.15	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.2	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.3	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.4	joint_vstat	9861	5	2	2	9653	9655	1.0	0.00020714655618850336
20260710	0.05	24full	0.5	joint_vstat	9861	5	2	2	4930	4932	1.0	0.00040551500405515005
20260710	0.05	24full	0.6	joint_vstat	9861	5	2	0	2	2	0.0	0.0
20260710	0.05	24full	0.7	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	24full	0.8	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	24full	0.9	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	24full	0.05	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.1	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.15	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.2	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.3	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.4	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	24full	0.5	vmean_only	9861	5	2	1	4621	4622	0.5	0.00021635655560363478
20260710	0.05	24full	0.6	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	24full	0.7	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	24full	0.8	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	24full	0.9	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.05	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.1	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.15	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.2	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.3	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.4	joint_vstat	9861	5	2	2	9653	9655	1.0	0.00020714655618850336
20260710	0.05	20raw	0.5	joint_vstat	9861	5	2	2	4919	4921	1.0	0.000406421459053038
20260710	0.05	20raw	0.6	joint_vstat	9861	5	2	0	2	2	0.0	0.0
20260710	0.05	20raw	0.7	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.8	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.9	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.05	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.1	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.15	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.2	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.3	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.4	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw	0.5	vmean_only	9861	5	2	1	4615	4616	0.5	0.0002166377816291161
20260710	0.05	20raw	0.6	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.7	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.8	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw	0.9	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.05	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.1	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.15	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.2	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.3	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.4	joint_vstat	9861	5	2	2	9653	9655	1.0	0.00020714655618850336
20260710	0.05	20raw+minmax	0.5	joint_vstat	9861	5	2	2	4930	4932	1.0	0.00040551500405515005
20260710	0.05	20raw+minmax	0.6	joint_vstat	9861	5	2	0	2	2	0.0	0.0
20260710	0.05	20raw+minmax	0.7	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.8	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.9	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.05	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.1	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.15	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.2	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.3	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.4	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+minmax	0.5	vmean_only	9861	5	2	1	4625	4626	0.5	0.00021616947686986597
20260710	0.05	20raw+minmax	0.6	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.7	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.8	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+minmax	0.9	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.05	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.1	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.15	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.2	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.3	joint_vstat	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.4	joint_vstat	9861	5	2	2	9653	9655	1.0	0.00020714655618850336
20260710	0.05	20raw+stat	0.5	joint_vstat	9861	5	2	2	4914	4916	1.0	0.0004068348250610252
20260710	0.05	20raw+stat	0.6	joint_vstat	9861	5	2	0	2	2	0.0	0.0
20260710	0.05	20raw+stat	0.7	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.8	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.9	joint_vstat	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.05	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.1	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.15	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.2	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.3	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.4	vmean_only	9861	5	2	2	9662	9664	1.0	0.00020695364238410596
20260710	0.05	20raw+stat	0.5	vmean_only	9861	5	2	1	4615	4616	0.5	0.0002166377816291161
20260710	0.05	20raw+stat	0.6	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.7	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.8	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260710	0.05	20raw+stat	0.9	vmean_only	9861	5	2	0	0	0	0.0	0.0
20260712	1.44	24full	0.05	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.1	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.15	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.2	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.3	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.4	joint_vstat	10000	144	94	94	9697	9791	1.0	0.00960065366152589
20260712	1.44	24full	0.5	joint_vstat	10000	144	94	58	4944	5002	0.6170212765957447	0.011595361855257898
20260712	1.44	24full	0.6	joint_vstat	10000	144	94	0	2	2	0.0	0.0
20260712	1.44	24full	0.7	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	24full	0.8	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	24full	0.9	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	24full	0.05	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.1	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.15	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.2	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.3	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.4	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	24full	0.5	vmean_only	10000	144	94	51	4649	4700	0.5425531914893617	0.010851063829787235
20260712	1.44	24full	0.6	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	24full	0.7	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	24full	0.8	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	24full	0.9	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.05	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.1	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.15	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.2	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.3	joint_vstat	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.4	joint_vstat	10000	144	94	94	9697	9791	1.0	0.00960065366152589
20260712	1.44	20raw	0.5	joint_vstat	10000	144	94	58	4940	4998	0.6170212765957447	0.011604641856742696
20260712	1.44	20raw	0.6	joint_vstat	10000	144	94	0	2	2	0.0	0.0
20260712	1.44	20raw	0.7	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.8	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.9	joint_vstat	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.05	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.1	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.15	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.2	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.3	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.4	vmean_only	10000	144	94	94	9706	9800	1.0	0.009591836734693878
20260712	1.44	20raw	0.5	vmean_only	10000	144	94	51	4641	4692	0.5425531914893617	0.010869565217391304
20260712	1.44	20raw	0.6	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.7	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.8	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw	0.9	vmean_only	10000	144	94	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.05	joint_vstat	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.1	joint_vstat	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.15	joint_vstat	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.2	joint_vstat	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.3	joint_vstat	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.4	joint_vstat	10000	144	91	91	9700	9791	1.0	0.009294249821264427
20260712	1.44	20raw+minmax	0.5	joint_vstat	10000	144	91	57	4962	5019	0.6263736263736264	0.011356843992827256
20260712	1.44	20raw+minmax	0.6	joint_vstat	10000	144	91	0	2	2	0.0	0.0
20260712	1.44	20raw+minmax	0.7	joint_vstat	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.8	joint_vstat	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.9	joint_vstat	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.05	vmean_only	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.1	vmean_only	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.15	vmean_only	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.2	vmean_only	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.3	vmean_only	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.4	vmean_only	10000	144	91	91	9709	9800	1.0	0.009285714285714286
20260712	1.44	20raw+minmax	0.5	vmean_only	10000	144	91	48	4656	4704	0.5274725274725275	0.01020408163265306
20260712	1.44	20raw+minmax	0.6	vmean_only	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.7	vmean_only	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.8	vmean_only	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+minmax	0.9	vmean_only	10000	144	91	0	0	0	0.0	0.0
20260712	1.44	20raw+stat	0.05	joint_vstat	10000	144	92	92	9708	9800	1.0	0.009387755102040816
20260712	1.44	20raw+stat	0.1	joint_vstat	10000	144	92	92	9708	9800	1.0	0.009387755102040816
20260712	1.44	20raw+stat	0.15	joint_vstat	10000	144	92	92	9708	9800	1.0	0.009387755102040816
20260712	1.44	20raw+stat	0.2	joint_vstat	10000	144	92	92	9708	9800	1.0	0.009387755102040816
